OrderID,EquipmentID,EquipmentType,OrderType,Priority,CreationDate,FinishDate,Status,DowntimeHours,EstimatedCost,ActualCost,MaintenanceGroup,Description,AgeDays
962,COLH-041,Colhedora,Corretiva,5,2024-12-03,2024-12-09,Concluída,7.19,5891.47,6287.84,Elétrica,Falha inesperada,6
963,COLH-045,Colhedora,Preventiva,3,2024-04-03,2024-04-22,Concluída,1.94,4509.96,4536.45,Elétrica,Manutenção programada,19
964,COLH-018,Colhedora,Corretiva,4,2024-10-30,2024-11-23,Em execução,11.2,5799.52,5227.910000000001,Mecânica,Falha inesperada,24
965,COLH-047,Colhedora,Preventiva,1,2024-05-17,2024-05-23,Concluída,2.73,4714.03,4215.599999999999,Elétrica,Manutenção programada,6
966,COLH-036,Colhedora,Preventiva,5,2024-12-03,2024-12-31,Concluída,4.06,2716.51,2996.0200000000004,Mecânica,Manutenção programada,28
967,COLH-047,Colhedora,Corretiva,4,2024-02-07,2024-02-09,Concluída,8.93,6356.74,5255.59,Elétrica,Falha inesperada,2
968,COLH-022,Colhedora,Preventiva,5,2024-05-06,2024-05-12,Concluída,2.11,3639.78,3325.21,Hidráulica,Manutenção programada,6
969,COLH-034,Colhedora,Corretiva,5,2024-10-01,2024-10-24,Em execução,8.75,6340.74,6712.36,Mecânica,Falha inesperada,23
970,COLH-047,Colhedora,Corretiva,1,2024-06-12,2024-06-17,Aberta,10.43,5486.04,5839.8,Mecânica,Falha inesperada,5
971,COLH-008,Colhedora,Preventiva,1,2024-11-14,2024-12-03,Em execução,2.92,4873.22,4397.700000000001,Mecânica,Manutenção programada,19
972,COLH-040,Colhedora,Preventiva,5,2024-03-17,2024-04-06,Concluída,3.07,2184.51,1497.42,Mecânica,Manutenção programada,20
973,COLH-049,Colhedora,Corretiva,2,2024-06-22,2024-06-26,Em execução,6.35,7309.62,6742.01,Mecânica,Falha inesperada,4
974,COLH-044,Colhedora,Corretiva,5,2024-12-23,2025-01-14,Em execução,8.07,4455.33,4578.65,Mecânica,Falha inesperada,22
975,COLH-019,Colhedora,Corretiva,5,2024-11-16,2024-12-12,Concluída,8.71,5951.85,7955.6900000000005,Hidráulica,Falha inesperada,26
976,COLH-042,Colhedora,Corretiva,3,2024-03-31,2024-04-17,Aberta,6.26,4829.04,5977.3099999999995,Hidráulica,Falha inesperada,17
977,COLH-041,Colhedora,Corretiva,3,2024-08-25,2024-09-05,Em execução,4.76,4592.85,5064.21,Elétrica,Falha inesperada,11
978,COLH-037,Colhedora,Corretiva,3,2024-09-20,2024-09-24,Concluída,11.86,5289.21,6032.32,Mecânica,Falha inesperada,4
979,COLH-006,Colhedora,Corretiva,2,2024-06-27,2024-07-23,Aberta,9.81,5039.86,6152.549999999999,Elétrica,Falha inesperada,26
980,COLH-026,Colhedora,Corretiva,2,2024-07-27,2024-08-09,Concluída,6.36,4599.51,5440.0,Elétrica,Falha inesperada,13
981,COLH-034,Colhedora,Corretiva,5,2024-03-13,2024-04-02,Concluída,8.66,4917.03,4970.46,Hidráulica,Falha inesperada,20
982,COLH-045,Colhedora,Corretiva,3,2024-04-16,2024-05-12,Concluída,3.56,5640.6,5264.13,Elétrica,Falha inesperada,26
983,COLH-006,Colhedora,Corretiva,2,2024-12-10,2024-12-27,Concluída,2.07,5746.73,5946.509999999999,Hidráulica,Falha inesperada,17
984,COLH-037,Colhedora,Preventiva,1,2024-10-21,2024-10-30,Concluída,4.08,5065.04,6168.43,Elétrica,Manutenção programada,9
985,COLH-033,Colhedora,Corretiva,5,2024-10-10,2024-10-14,Concluída,8.69,5931.41,6015.099999999999,Mecânica,Falha inesperada,4
986,COLH-022,Colhedora,Preventiva,4,2024-12-18,2025-01-10,Concluída,2.95,4363.9,3780.16,Elétrica,Manutenção programada,23
987,COLH-021,Colhedora,Preventiva,5,2024-06-30,2024-07-28,Concluída,3.23,8337.33,7258.57,Hidráulica,Manutenção programada,28
988,COLH-006,Colhedora,Corretiva,4,2024-02-06,2024-02-20,Concluída,17.68,7228.38,7431.56,Hidráulica,Falha inesperada,14
989,COLH-006,Colhedora,Preventiva,3,2024-05-16,2024-06-04,Concluída,3.87,6143.66,5623.15,Hidráulica,Manutenção programada,19
990,COLH-048,Colhedora,Corretiva,4,2024-12-03,2024-12-29,Concluída,4.86,2087.63,2038.42,Elétrica,Falha inesperada,26
991,COLH-004,Colhedora,Corretiva,3,2024-02-25,2024-03-24,Em execução,2.96,5909.03,7374.0199999999995,Elétrica,Falha inesperada,28
992,COLH-030,Colhedora,Corretiva,1,2024-07-05,2024-07-08,Em execução,11.16,4495.04,4751.96,Hidráulica,Falha inesperada,3
993,COLH-011,Colhedora,Corretiva,4,2024-12-06,2024-12-20,Aberta,10.57,3531.98,3231.61,Mecânica,Falha inesperada,14
994,COLH-030,Colhedora,Corretiva,5,2024-09-14,2024-09-22,Concluída,9.73,4456.86,5003.86,Mecânica,Falha inesperada,8
995,COLH-031,Colhedora,Corretiva,3,2024-02-27,2024-03-22,Concluída,5.56,3698.25,5535.01,Elétrica,Falha inesperada,24
996,COLH-024,Colhedora,Corretiva,5,2024-12-28,2025-01-24,Concluída,9.09,5760.2,5963.639999999999,Elétrica,Falha inesperada,27
997,COLH-009,Colhedora,Preventiva,2,2024-05-02,2024-05-30,Concluída,2.28,7423.99,5839.57,Hidráulica,Manutenção programada,28
998,COLH-003,Colhedora,Corretiva,3,2024-07-06,2024-07-07,Concluída,9.99,6239.04,7059.1,Elétrica,Falha inesperada,1
999,COLH-031,Colhedora,Preventiva,4,2024-08-17,2024-08-27,Em execução,3.98,9143.79,9720.93,Elétrica,Manutenção programada,10
1000,COLH-040,Colhedora,Corretiva,3,2024-06-16,2024-07-04,Aberta,6.37,2669.58,3041.68,Hidráulica,Falha inesperada,18
